opportunity_id,sales_agent,manager,account,product,product_series,industry,sales_region,office_location,deal_stage,is_won,engage_date,close_date,estimated_amount,revenue,employees,account_age_at_engage,is_subsidiary,log_company_revenue,log_employee_count,engage_month,engage_quarter,engage_year
PZB9NUK8,Vicki Laflamme,Celia Rouche,Y-corporation,MG Special,MG,Employment,West,United States,Won,1,2016-12-01,2017-03-05,55,2871.35,9561.0,33.0,0,7.962885789038285,9.165552189186048,Dec,Q4,2016
A0ANOYPF,Darcel Schlecht,Melvin Marxen,Ron-tech,GTX Pro,GTX,Medical,Central,United States,Won,1,2016-12-02,2017-03-09,4821,3922.42,6837.0,24.0,0,8.274719001401705,8.830250570199247,Dec,Q4,2016
0P4AAPYX,Hayden Neloms,Celia Rouche,Golddex,GTX Plus Basic,GTX,Finance,West,United States,Won,1,2016-12-02,2017-03-03,1096,52.5,165.0,8.0,0,3.979681653901961,5.111987788356544,Dec,Q4,2016
O6T5WC3W,Hayden Neloms,Celia Rouche,Sonron,GTX Plus Basic,GTX,Telecommunications,West,United States,Won,1,2016-12-02,2017-03-04,1096,1699.85,5108.0,17.0,0,7.438883405085958,8.538758969330798,Dec,Q4,2016
0NO04P6C,Hayden Neloms,Celia Rouche,Nam-zim,MG Special,MG,Services,West,Brazil,Won,1,2016-12-02,2017-03-04,55,405.59,1179.0,29.0,1,6.007805306696034,7.07326971745971,Dec,Q4,2016
22OFSXBT,Jonathan Berthelot,Melvin Marxen,Statholdings,GTX Pro,GTX,Employment,Central,United States,Won,1,2016-12-02,2017-03-30,4821,291.27,586.0,19.0,0,5.677678032570093,6.375024819828097,Dec,Q4,2016
MRXZTMM6,Kary Hendrixson,Summer Sewald,Cheers,GTX Basic,GTX,Entertainment,West,United States,Won,1,2016-12-02,2017-03-20,550,4269.9,6472.0,23.0,1,8.35957985684692,8.77539495854551,Dec,Q4,2016
LGI8QEC2,Moses Frase,Dustin Brinkmann,Treequote,GTX Basic,GTX,Telecommunications,Central,United States,Won,1,2016-12-02,2017-03-06,550,5266.09,8595.0,28.0,1,8.569233306863506,9.059052257762401,Dec,Q4,2016
6KZ0NCFX,Versie Hillebrand,Dustin Brinkmann,Funholding,MG Special,MG,Finance,Central,United States,Won,1,2016-12-02,2017-03-14,55,2819.5,7227.0,25.0,1,7.944669453180031,8.885717651712119,Dec,Q4,2016
3SF8O9S6,Vicki Laflamme,Celia Rouche,Plusstrip,MG Special,MG,Entertainment,West,United States,Won,1,2016-12-02,2017-03-27,55,349.81,315.0,14.0,0,5.860244766363111,5.755742213586912,Dec,Q4,2016
XK668R7C,Darcel Schlecht,Melvin Marxen,Dontechi,GTX Basic,GTX,Software,Central,United States,Lost,0,2016-12-03,2017-03-12,550,4618.0,10083.0,34.0,0,8.437933510430605,9.218705288307811,Dec,Q4,2016
TZCAQWL3,Darcel Schlecht,Melvin Marxen,Funholding,GTX Pro,GTX,Finance,Central,United States,Lost,0,2016-12-03,2017-03-19,4821,2819.5,7227.0,25.0,1,7.944669453180031,8.885717651712119,Dec,Q4,2016
BADC6A9H,Darcel Schlecht,Melvin Marxen,Globex Corporation,GTX Basic,GTX,Technology,Central,Norway,Won,1,2016-12-03,2017-03-23,550,1223.72,2497.0,16.0,0,7.110467525423826,7.823245690685523,Dec,Q4,2016
B8E0UUZR,Darcel Schlecht,Melvin Marxen,Rangreen,GTX Pro,GTX,Technology,Central,Panama,Won,1,2016-12-03,2017-03-22,4821,2938.67,8775.0,29.0,0,7.9860526091348385,9.079776001955066,Dec,Q4,2016
I043RXJV,Moses Frase,Dustin Brinkmann,Dontechi,GTX Plus Basic,GTX,Software,Central,United States,Lost,0,2016-12-03,2017-03-17,1096,4618.0,10083.0,34.0,0,8.437933510430605,9.218705288307811,Dec,Q4,2016
MWWB44CC,Reed Clapper,Rocco Neubert,Donquadtech,GTX Plus Basic,GTX,Technology,East,United States,Won,1,2016-12-03,2017-03-02,1096,1712.68,3194.0,24.0,1,7.446398383944561,8.069342366811636,Dec,Q4,2016
HBTINPDG,Vicki Laflamme,Celia Rouche,Xx-holding,GTX Plus Basic,GTX,Finance,West,United States,Lost,0,2016-12-03,2017-03-09,1096,7537.24,20293.0,23.0,0,8.927744012004242,9.918080554839028,Dec,Q4,2016
DZ3KHZSX,Corliss Cosme,Cara Losch,Initech,GTX Basic,GTX,Telecommunications,East,United States,Won,1,2016-12-04,2017-03-20,550,6395.05,20275.0,22.0,0,8.763435891309156,9.91719319959224,Dec,Q4,2016
3W1K7X5F,Darcel Schlecht,Melvin Marxen,Condax,GTX Pro,GTX,Medical,Central,United States,Lost,0,2016-12-04,2017-03-09,4821,4.54,9.0,-1.0,0,1.7119945007591924,2.302585092994046,Dec,Q4,2016
45A57X68,Darcel Schlecht,Melvin Marxen,Ron-tech,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2016-12-04,2017-03-12,5482,3922.42,6837.0,24.0,0,8.274719001401705,8.830250570199247,Dec,Q4,2016
9SLYC4TR,Gladys Colclough,Melvin Marxen,Cancity,MG Special,MG,Retail,Central,United States,Won,1,2016-12-04,2017-03-09,55,718.62,2448.0,15.0,0,6.578723294908609,7.803435056952168,Dec,Q4,2016
JLWKWQYC,James Ascencio,Summer Sewald,Doncon,GTX Pro,GTX,Technology,West,United States,Won,1,2016-12-04,2017-03-08,4821,587.72,1501.0,6.0,0,6.377950688618344,7.31455283232408,Dec,Q4,2016
7QC6FOKW,Kami Bicknell,Summer Sewald,Xx-holding,GTX Basic,GTX,Finance,West,United States,Won,1,2016-12-04,2017-03-10,550,7537.24,20293.0,23.0,0,8.927744012004242,9.918080554839028,Dec,Q4,2016
XA184CMW,Marty Freudenburg,Melvin Marxen,Rangreen,GTX Plus Pro,GTX,Technology,Central,Panama,Won,1,2016-12-04,2017-03-16,5482,2938.67,8775.0,29.0,0,7.9860526091348385,9.079776001955066,Dec,Q4,2016
S0N7BYU3,Maureen Marcano,Summer Sewald,Singletechno,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2016-12-04,2017-03-08,1096,2214.94,5374.0,20.0,0,7.703431971688343,8.589513852995864,Dec,Q4,2016
6WOMHAJM,Boris Faz,Rocco Neubert,Donquadtech,MG Advanced,MG,Technology,East,United States,Won,1,2016-12-05,2017-03-14,3393,1712.68,3194.0,24.0,1,7.446398383944561,8.069342366811636,Dec,Q4,2016
G1QGATKV,Cassey Cress,Rocco Neubert,Ontomedia,GTX Plus Pro,GTX,Employment,East,United States,Won,1,2016-12-05,2017-03-30,5482,882.12,2769.0,19.0,0,6.783461091710096,7.926602599181384,Dec,Q4,2016
6XFVQI32,Donn Cantrell,Rocco Neubert,Yearin,MG Advanced,MG,Retail,East,United States,Won,1,2016-12-05,2017-03-23,3393,2261.05,3851.0,11.0,0,7.724026760764218,8.256347772918016,Dec,Q4,2016
OGD4MDJ9,Maureen Marcano,Summer Sewald,Lexiqvolax,GTX Plus Basic,GTX,Medical,West,United States,Won,1,2016-12-05,2017-03-21,1096,1618.89,3889.0,12.0,0,7.390113524686469,8.266164436612492,Dec,Q4,2016
4NGBUZWJ,Lajuana Vencill,Dustin Brinkmann,Codehow,GTX Basic,GTX,Software,Central,United States,Won,1,2016-12-06,2017-03-12,550,2714.9,2641.0,18.0,1,7.9068786691495045,7.879291485082271,Dec,Q4,2016
EFG5DGV5,Markita Hansen,Celia Rouche,Plusstrip,MG Special,MG,Entertainment,West,United States,Won,1,2016-12-06,2017-03-16,55,349.81,315.0,14.0,0,5.860244766363111,5.755742213586912,Dec,Q4,2016
82MM4H33,Zane Levy,Summer Sewald,Labdrill,GTX Plus Basic,GTX,Medical,West,United States,Won,1,2016-12-06,2017-03-09,1096,2741.37,9226.0,31.0,0,7.916577789020406,9.129889247578555,Dec,Q4,2016
14PM641K,Cassey Cress,Rocco Neubert,Gekko & Co,GTX Plus Basic,GTX,Retail,East,United States,Won,1,2016-12-07,2017-03-07,1096,2520.83,3502.0,26.0,0,7.832740107432939,8.161375023197486,Dec,Q4,2016
DSBGHOPN,Daniell Hammack,Rocco Neubert,Plussunin,MG Special,MG,Retail,East,United States,Lost,0,2016-12-07,2017-03-20,55,1419.98,4018.0,13.0,0,7.259102053402697,8.2987883944492,Dec,Q4,2016
1YSOZLHF,Daniell Hammack,Rocco Neubert,Umbrella Corporation,GTX Pro,GTX,Finance,East,United States,Won,1,2016-12-07,2017-03-28,4821,2022.14,5113.0,18.0,0,7.6124060389254975,8.539737155851132,Dec,Q4,2016
E8RP9FRW,Gladys Colclough,Melvin Marxen,dambase,MG Special,MG,Marketing,Central,United States,Won,1,2016-12-07,2017-03-12,55,2173.98,2928.0,21.0,1,7.684774748078207,7.982416346827733,Dec,Q4,2016
787IRG9Q,Hayden Neloms,Celia Rouche,J-Texon,MG Advanced,MG,Retail,West,United States,Won,1,2016-12-07,2017-03-03,3393,1388.67,3583.0,27.0,0,7.2368215878665625,8.18423477409482,Dec,Q4,2016
0TUS4NAC,Jonathan Berthelot,Melvin Marxen,Rangreen,MG Special,MG,Technology,Central,Panama,Won,1,2016-12-07,2017-03-11,55,2938.67,8775.0,29.0,0,7.9860526091348385,9.079776001955066,Dec,Q4,2016
FAJTQMUM,Kami Bicknell,Summer Sewald,Finjob,GTX Basic,GTX,Employment,West,United States,Won,1,2016-12-07,2017-03-20,550,2059.9,3644.0,28.0,0,7.630898059577463,8.201111644442758,Dec,Q4,2016
TWF0J0DF,Cecily Lampkin,Dustin Brinkmann,Isdom,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2016-12-08,2017-03-01,5482,3178.24,4540.0,14.0,0,8.064397453499982,8.420902531097951,Dec,Q4,2016
UQ14O415,Donn Cantrell,Rocco Neubert,Plussunin,GTX Pro,GTX,Retail,East,United States,Won,1,2016-12-08,2017-03-20,4821,1419.98,4018.0,13.0,0,7.259102053402697,8.2987883944492,Dec,Q4,2016
BOJSLNDG,Kami Bicknell,Summer Sewald,Singletechno,MG Advanced,MG,Retail,West,United States,Won,1,2016-12-08,2017-03-11,3393,2214.94,5374.0,20.0,0,7.703431971688343,8.589513852995864,Dec,Q4,2016
DASMR0EK,Markita Hansen,Celia Rouche,Zoomit,GTX Plus Pro,GTX,Entertainment,West,United States,Won,1,2016-12-08,2017-03-10,5482,324.19,978.0,24.0,0,5.7844096268933525,6.88653164253051,Dec,Q4,2016
A76M0OOH,Reed Clapper,Rocco Neubert,Zathunicon,GTX Plus Basic,GTX,Retail,East,United States,Won,1,2016-12-08,2017-03-28,1096,71.12,144.0,6.0,0,4.2783313983351166,4.976733742420574,Dec,Q4,2016
E1VKE2PH,Vicki Laflamme,Celia Rouche,Scotfind,MG Special,MG,Software,West,United States,Won,1,2016-12-08,2017-03-26,55,6354.87,16780.0,20.0,1,8.757134074332273,9.728002573001161,Dec,Q4,2016
SKY95DVG,Anna Snelling,Dustin Brinkmann,Betatech,MG Special,MG,Medical,Central,Kenya,Lost,0,2016-12-09,2017-03-22,55,647.18,1185.0,30.0,0,6.474168435556948,7.078341579557671,Dec,Q4,2016
V5OK4V5I,Cassey Cress,Rocco Neubert,Bubba Gump,GTX Basic,GTX,Software,East,United States,Won,1,2016-12-09,2017-03-14,550,987.39,2253.0,14.0,0,6.896077356701882,7.720461694599722,Dec,Q4,2016
GJ4L5HHN,Corliss Cosme,Cara Losch,Mathtouch,GTX Plus Basic,GTX,Marketing,East,Jordan,Won,1,2016-12-09,2017-03-14,1096,3027.46,9516.0,32.0,0,8.015809518475102,9.160834952072344,Dec,Q4,2016
9R8JWY3J,Donn Cantrell,Rocco Neubert,Vehement Capital Partners,GTX Pro,GTX,Finance,East,United States,Won,1,2016-12-09,2017-03-03,4821,646.1,883.0,23.0,1,6.47250084206322,6.784457062637643,Dec,Q4,2016
0EOFVU05,Donn Cantrell,Rocco Neubert,Ontomedia,MG Advanced,MG,Employment,East,United States,Won,1,2016-12-09,2017-03-28,3393,882.12,2769.0,19.0,0,6.783461091710096,7.926602599181384,Dec,Q4,2016
HNHOPL7M,Kary Hendrixson,Summer Sewald,Doncon,GTX Plus Pro,GTX,Technology,West,United States,Won,1,2016-12-09,2017-03-04,5482,587.72,1501.0,6.0,0,6.377950688618344,7.31455283232408,Dec,Q4,2016
Y0NYI17R,Vicki Laflamme,Celia Rouche,Dalttechnology,MG Special,MG,Software,West,United States,Won,1,2016-12-09,2017-03-15,55,98.79,96.0,3.0,1,4.603067977896221,4.574710978503383,Dec,Q4,2016
R4F4RGAL,Violet Mclelland,Cara Losch,Silis,MG Advanced,MG,Medical,East,United States,Won,1,2016-12-09,2017-03-14,3393,2818.38,6290.0,22.0,0,7.944272281603784,8.74687531957003,Dec,Q4,2016
0ZHLQFGU,Kami Bicknell,Summer Sewald,Blackzim,GTX Pro,GTX,Retail,West,United States,Won,1,2016-12-10,2017-03-22,4821,497.11,1588.0,7.0,0,6.210820936167614,7.370860166536716,Dec,Q4,2016
40DPY158,Markita Hansen,Celia Rouche,Hottechi,MG Special,MG,Technology,West,Korea,Won,1,2016-12-10,2017-03-25,55,8170.38,16499.0,19.0,0,9.008393084238966,9.711115659888671,Dec,Q4,2016
DP9E525R,Maureen Marcano,Summer Sewald,Fasehatice,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2016-12-10,2017-03-24,1096,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
DBDUMQQK,Niesha Huffines,Melvin Marxen,Inity,MG Special,MG,Marketing,Central,United States,Won,1,2016-12-10,2017-03-24,55,2403.58,8801.0,30.0,0,7.785130531114553,9.082734247371036,Dec,Q4,2016
CNBN12RL,Versie Hillebrand,Dustin Brinkmann,Treequote,MG Special,MG,Telecommunications,Central,United States,Won,1,2016-12-10,2017-03-07,55,5266.09,8595.0,28.0,1,8.569233306863506,9.059052257762401,Dec,Q4,2016
OXL0YWEE,Violet Mclelland,Cara Losch,Mathtouch,GTX Basic,GTX,Marketing,East,Jordan,Won,1,2016-12-10,2017-03-18,550,3027.46,9516.0,32.0,0,8.015809518475102,9.160834952072344,Dec,Q4,2016
5CSSZJF4,Jonathan Berthelot,Melvin Marxen,Finhigh,GTX Basic,GTX,Finance,Central,United States,Won,1,2016-12-11,2017-03-21,550,1102.43,1759.0,10.0,0,7.00617878915823,7.473069088032197,Dec,Q4,2016
0XG8TOJF,Kary Hendrixson,Summer Sewald,Fasehatice,GTX Plus Pro,GTX,Retail,West,United States,Lost,0,2016-12-11,2017-03-18,5482,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
IIS0O91J,Kary Hendrixson,Summer Sewald,Fasehatice,GTX Pro,GTX,Retail,West,United States,Won,1,2016-12-11,2017-03-28,4821,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
2LP5SUR5,Lajuana Vencill,Dustin Brinkmann,Treequote,GTX Basic,GTX,Telecommunications,Central,United States,Lost,0,2016-12-11,2017-03-09,550,5266.09,8595.0,28.0,1,8.569233306863506,9.059052257762401,Dec,Q4,2016
PYZZ3IS6,Markita Hansen,Celia Rouche,Blackzim,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2016-12-11,2017-03-11,1096,497.11,1588.0,7.0,0,6.210820936167614,7.370860166536716,Dec,Q4,2016
5I4K5TQE,Cassey Cress,Rocco Neubert,Sumace,GTX Plus Pro,GTX,Retail,East,Romania,Lost,0,2016-12-12,2017-03-09,5482,167.89,493.0,16.0,0,5.12924761542983,6.202535517187923,Dec,Q4,2016
RV3LPOYP,James Ascencio,Summer Sewald,Condax,GTX Basic,GTX,Medical,West,United States,Won,1,2016-12-12,2017-03-29,550,4.54,9.0,-1.0,0,1.7119945007591924,2.302585092994046,Dec,Q4,2016
1HVNTEPV,Rosie Papadopoulos,Cara Losch,Kinnamplus,GTX Pro,GTX,Retail,East,United States,Won,1,2016-12-12,2017-03-11,4821,702.72,1831.0,12.0,0,6.556380549770846,7.513163545234075,Dec,Q4,2016
LC85AQ1I,Vicki Laflamme,Celia Rouche,Konex,GTX Basic,GTX,Technology,West,United States,Won,1,2016-12-12,2017-03-18,550,7708.38,13756.0,36.0,0,8.950193048278516,9.529303064460995,Dec,Q4,2016
TBV972NP,Violet Mclelland,Cara Losch,Sumace,MG Special,MG,Retail,East,Romania,Lost,0,2016-12-12,2017-03-23,55,167.89,493.0,16.0,0,5.12924761542983,6.202535517187923,Dec,Q4,2016
EJMX0EIJ,Darcel Schlecht,Melvin Marxen,Betatech,GTX Plus Pro,GTX,Medical,Central,Kenya,Won,1,2016-12-13,2017-03-20,5482,647.18,1185.0,30.0,0,6.474168435556948,7.078341579557671,Dec,Q4,2016
VR9NYBOV,Garret Kinder,Cara Losch,Kinnamplus,MG Special,MG,Retail,East,United States,Won,1,2016-12-13,2017-03-06,55,702.72,1831.0,12.0,0,6.556380549770846,7.513163545234075,Dec,Q4,2016
3U25FK08,Jonathan Berthelot,Melvin Marxen,Isdom,GTX Basic,GTX,Medical,Central,United States,Won,1,2016-12-13,2017-03-28,550,3178.24,4540.0,14.0,0,8.064397453499982,8.420902531097951,Dec,Q4,2016
CRLK4Z1P,Maureen Marcano,Summer Sewald,Kan-code,GTX Basic,GTX,Software,West,United States,Won,1,2016-12-13,2017-03-04,550,11698.03,34288.0,34.0,0,9.367261211366051,10.442579882010428,Dec,Q4,2016
OGENAT0L,Zane Levy,Summer Sewald,Singletechno,GTX Basic,GTX,Retail,West,United States,Won,1,2016-12-13,2017-03-27,550,2214.94,5374.0,20.0,0,7.703431971688343,8.589513852995864,Dec,Q4,2016
F57JWIDF,Gladys Colclough,Melvin Marxen,Konmatfix,GTX Plus Basic,GTX,Marketing,Central,United States,Won,1,2016-12-14,2017-03-02,1096,375.43,1190.0,31.0,0,5.930732106979362,7.0825485693553,Dec,Q4,2016
LF8JZ3Q5,Kary Hendrixson,Summer Sewald,Hatfan,GTX Plus Basic,GTX,Services,West,United States,Won,1,2016-12-14,2017-03-13,1096,792.46,1299.0,34.0,0,6.676403129118039,7.170119543449628,Dec,Q4,2016
MRGBSMQ5,Kary Hendrixson,Summer Sewald,Sunnamplex,GTX Plus Basic,GTX,Marketing,West,Poland,Won,1,2016-12-14,2017-03-14,1096,894.37,1593.0,8.0,0,6.797237040666615,7.374001859350161,Dec,Q4,2016
CBAV8ZJL,Lajuana Vencill,Dustin Brinkmann,Codehow,GTX Basic,GTX,Software,Central,United States,Won,1,2016-12-14,2017-03-22,550,2714.9,2641.0,18.0,1,7.9068786691495045,7.879291485082271,Dec,Q4,2016
NN4DWBVN,Maureen Marcano,Summer Sewald,Singletechno,GTX Pro,GTX,Retail,West,United States,Lost,0,2016-12-14,2017-03-04,4821,2214.94,5374.0,20.0,0,7.703431971688343,8.589513852995864,Dec,Q4,2016
6JXHEZYK,Versie Hillebrand,Dustin Brinkmann,Isdom,MG Special,MG,Medical,Central,United States,Won,1,2016-12-14,2017-03-31,55,3178.24,4540.0,14.0,0,8.064397453499982,8.420902531097951,Dec,Q4,2016
WDHNR2EI,Violet Mclelland,Cara Losch,Silis,MG Special,MG,Medical,East,United States,Won,1,2016-12-14,2017-03-20,55,2818.38,6290.0,22.0,0,7.944272281603784,8.74687531957003,Dec,Q4,2016
4K750D6F,Violet Mclelland,Cara Losch,Yearin,MG Special,MG,Retail,East,United States,Won,1,2016-12-14,2017-03-18,55,2261.05,3851.0,11.0,0,7.724026760764218,8.256347772918016,Dec,Q4,2016
94GI0ZJ7,Anna Snelling,Dustin Brinkmann,Stanredtax,GTX Plus Pro,GTX,Finance,Central,United States,Won,1,2016-12-15,2017-03-15,5482,1698.2,3798.0,29.0,0,7.43791283104762,8.242493153187626,Dec,Q4,2016
TODG6DEK,Daniell Hammack,Rocco Neubert,Bioplex,GTX Basic,GTX,Medical,East,United States,Won,1,2016-12-15,2017-03-16,550,326.82,1016.0,25.0,0,5.792464677261214,6.92461239604856,Dec,Q4,2016
G0ECB8FS,Kary Hendrixson,Summer Sewald,Labdrill,GTX Pro,GTX,Medical,West,United States,Won,1,2016-12-15,2017-03-15,4821,2741.37,9226.0,31.0,0,7.916577789020406,9.129889247578555,Dec,Q4,2016
96MZYUY0,Vicki Laflamme,Celia Rouche,Fasehatice,GTX Pro,GTX,Retail,West,United States,Won,1,2016-12-15,2017-03-07,4821,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
JZOKHHWN,Donn Cantrell,Rocco Neubert,Opentech,GTX Plus Basic,GTX,Finance,East,United States,Won,1,2016-12-16,2017-03-07,1096,355.23,853.0,22.0,0,5.875576589656054,6.74993119378857,Dec,Q4,2016
EH6I67I0,James Ascencio,Summer Sewald,Plexzap,GTX Basic,GTX,Retail,West,United States,Won,1,2016-12-16,2017-03-15,550,2437.85,4874.0,15.0,0,7.799281895709674,8.491875383431948,Dec,Q4,2016
JUUXF02Z,Kary Hendrixson,Summer Sewald,Hatfan,GTX Pro,GTX,Services,West,United States,Won,1,2016-12-16,2017-03-09,4821,792.46,1299.0,34.0,0,6.676403129118039,7.170119543449628,Dec,Q4,2016
OT87JDWO,Lajuana Vencill,Dustin Brinkmann,Konmatfix,GTX Basic,GTX,Marketing,Central,United States,Won,1,2016-12-16,2017-03-24,550,375.43,1190.0,31.0,0,5.930732106979362,7.0825485693553,Dec,Q4,2016
YHKT6YJ7,Moses Frase,Dustin Brinkmann,dambase,GTX Basic,GTX,Marketing,Central,United States,Won,1,2016-12-16,2017-03-13,550,2173.98,2928.0,21.0,1,7.684774748078207,7.982416346827733,Dec,Q4,2016
H78I3TAY,Reed Clapper,Rocco Neubert,Mathtouch,GTX Basic,GTX,Marketing,East,Jordan,Won,1,2016-12-16,2017-03-14,550,3027.46,9516.0,32.0,0,8.015809518475102,9.160834952072344,Dec,Q4,2016
1ROC43JK,Versie Hillebrand,Dustin Brinkmann,Betatech,MG Special,MG,Medical,Central,Kenya,Won,1,2016-12-16,2017-03-08,55,647.18,1185.0,30.0,0,6.474168435556948,7.078341579557671,Dec,Q4,2016
LPZLQL48,Vicki Laflamme,Celia Rouche,Y-corporation,GTX Basic,GTX,Employment,West,United States,Won,1,2016-12-16,2017-03-28,550,2871.35,9561.0,33.0,0,7.962885789038285,9.165552189186048,Dec,Q4,2016
3KR50X38,Corliss Cosme,Cara Losch,Konex,GTX Plus Basic,GTX,Technology,East,United States,Won,1,2016-12-17,2017-03-13,1096,7708.38,13756.0,36.0,0,8.950193048278516,9.529303064460995,Dec,Q4,2016
Q3WLHRE9,Darcel Schlecht,Melvin Marxen,Statholdings,GTX Basic,GTX,Employment,Central,United States,Won,1,2016-12-17,2017-03-04,550,291.27,586.0,19.0,0,5.677678032570093,6.375024819828097,Dec,Q4,2016
IX7UEOAP,Donn Cantrell,Rocco Neubert,Initech,GTX Plus Basic,GTX,Telecommunications,East,United States,Lost,0,2016-12-17,2017-03-27,1096,6395.05,20275.0,22.0,0,8.763435891309156,9.91719319959224,Dec,Q4,2016
NQU62K1H,Donn Cantrell,Rocco Neubert,Zencorporation,GTX Basic,GTX,Technology,East,China,Won,1,2016-12-17,2017-03-12,550,40.79,142.0,5.0,0,3.732657076459824,4.962844630259907,Dec,Q4,2016
NAQKOU0T,Hayden Neloms,Celia Rouche,Fasehatice,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2016-12-17,2017-03-20,1096,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
I3V3GUAI,Lajuana Vencill,Dustin Brinkmann,Zumgoity,GTX Basic,GTX,Medical,Central,United States,Won,1,2016-12-17,2017-03-02,550,441.08,1210.0,32.0,0,6.091490861175107,7.099201743553092,Dec,Q4,2016
PN4VJDXY,Moses Frase,Dustin Brinkmann,Rundofase,GTX Basic,GTX,Technology,Central,United States,Won,1,2016-12-17,2017-03-28,550,1008.06,1238.0,33.0,0,6.916774483402297,7.122059881629142,Dec,Q4,2016
K9D4DQ3R,Rosie Papadopoulos,Cara Losch,Vehement Capital Partners,MG Special,MG,Finance,East,United States,Won,1,2016-12-17,2017-03-02,55,646.1,883.0,23.0,1,6.47250084206322,6.784457062637643,Dec,Q4,2016
9X6V79KE,Versie Hillebrand,Dustin Brinkmann,Isdom,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2016-12-17,2017-03-25,5482,3178.24,4540.0,14.0,0,8.064397453499982,8.420902531097951,Dec,Q4,2016
W1KLFNE4,Anna Snelling,Dustin Brinkmann,Isdom,MG Advanced,MG,Medical,Central,United States,Won,1,2016-12-18,2017-03-02,3393,3178.24,4540.0,14.0,0,8.064397453499982,8.420902531097951,Dec,Q4,2016
GD2OCW12,Darcel Schlecht,Melvin Marxen,Finhigh,GTX Basic,GTX,Finance,Central,United States,Won,1,2016-12-18,2017-03-14,550,1102.43,1759.0,10.0,0,7.00617878915823,7.473069088032197,Dec,Q4,2016
6XO4RYXK,Donn Cantrell,Rocco Neubert,Silis,GTX Plus Basic,GTX,Medical,East,United States,Won,1,2016-12-18,2017-03-15,1096,2818.38,6290.0,22.0,0,7.944272281603784,8.74687531957003,Dec,Q4,2016
18Y7GRPW,Garret Kinder,Cara Losch,Silis,GTX Plus Pro,GTX,Medical,East,United States,Won,1,2016-12-18,2017-03-21,5482,2818.38,6290.0,22.0,0,7.944272281603784,8.74687531957003,Dec,Q4,2016
127ZPLXQ,Kary Hendrixson,Summer Sewald,Hottechi,GTX Pro,GTX,Technology,West,Korea,Lost,0,2016-12-18,2017-03-18,4821,8170.38,16499.0,19.0,0,9.008393084238966,9.711115659888671,Dec,Q4,2016
U07C2HEG,Maureen Marcano,Summer Sewald,Kan-code,MG Special,MG,Software,West,United States,Lost,0,2016-12-18,2017-03-14,55,11698.03,34288.0,34.0,0,9.367261211366051,10.442579882010428,Dec,Q4,2016
RNTOJ78L,Rosalina Dieter,Celia Rouche,Hatfan,MG Special,MG,Services,West,United States,Lost,0,2016-12-18,2017-03-13,55,792.46,1299.0,34.0,0,6.676403129118039,7.170119543449628,Dec,Q4,2016
NLB4D5BQ,Versie Hillebrand,Dustin Brinkmann,Gogozoom,MG Advanced,MG,Telecommunications,Central,United States,Won,1,2016-12-18,2017-03-24,3393,86.68,187.0,9.0,1,4.473693823199706,5.236441962829949,Dec,Q4,2016
FCFDJIEZ,Vicki Laflamme,Celia Rouche,Fasehatice,GTX Pro,GTX,Retail,West,United States,Won,1,2016-12-18,2017-03-21,4821,4968.91,7523.0,26.0,0,8.511157010274799,8.925853190420922,Dec,Q4,2016
YZGDW4G1,Violet Mclelland,Cara Losch,Initech,MG Special,MG,Telecommunications,East,United States,Won,1,2016-12-18,2017-03-14,55,6395.05,20275.0,22.0,0,8.763435891309156,9.91719319959224,Dec,Q4,2016
G8AO5FA2,Wilburn Farren,Cara Losch,Initech,MG Advanced,MG,Telecommunications,East,United States,Lost,0,2016-12-18,2017-03-27,3393,6395.05,20275.0,22.0,0,8.763435891309156,9.91719319959224,Dec,Q4,2016
